"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WSFI"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-19","270.89","0.60","0.0","44","52","40","42","0.0","1284.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-20","71.81","0.00","0.0","48","58","40","49","0.0","413.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-21","139.81","0.00","0.0","56","67","45","53","0.0","595.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-22","164.64","0.00","0.0","56","62","49","50","0.0","720.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-23","61.74","0.00","0.0","54","64","45","52","0.0","361.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-24","130.86","0.00","0.0","59","70","49","57","0.0","455.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-25","199.31","0.00","0.0","58","65","54","55","0.0","674.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-26","190.36","0.00","0.0","55","62","50","50","0.0","768.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-27","245.39","0.10","0.0","48","55","40","41","0.0","989.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-28","121.24","0.20","0.0","41","51","34","38","0.0","1091.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-29","44.96","0.00","0.0","43","53","34","42","0.0","338.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-09-30","40.94","0.00","0.0","48","59","39","45","0.3","304.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-01","87.24","0.00","1.0","52","62","44","51","0.3","381.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-02","56.82","0.00","0.0","55","65","48","53","0.3","325.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-03","94.85",,"1.0","56","65","50","55","0.3","374.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-04","128.40",,"0.0","55","60","50","52","0.3","603.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-05","167.10","0.00","1.0","50","56","44","45","0.3","890.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-06","147.19","0.00","1.0","44","48","42","42","0.3","782.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-07","150.77","0.00","0.0","42","46","38","38","0.4","801.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-08","9.40","0.60","0.0","34","38","30","31","0.0","31.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-09","2.46","0.10","0.0","37","47","28","38","0.0","12.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-10","6.71","0.00","0.0","43","54","36","37","0.0","32.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-11","8.28","0.10","0.0","26","59","-11","21","0.0","35.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-12","4.70","0.00","0.0","28","38","18","35","0.0","25.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-13","6.71","0.10","0.0","37","43","32","32","0.0","18.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-14","1.79","0.00","0.0","38","48",,"42","0.0","12.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-15","1.79","0.10",,"50","60","42","47","0.1","11.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-16","4.70",,"0.0","50","61","44","44","0.1","17.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-17","8.28","0.50","7.0","39","46","25","25","0.8","49.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-10-18","6.71","0.10",,"28","34","23",,,"32.0"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-19",,"0.00","0.0","49","62","40","41","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-20",,"0.00","0.0","49","64","40","41","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-21",,"0.00","0.0","48","63","40","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-22",,"0.00","0.0","43","59","34","35","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-23",,"0.00","0.0","43","58","35","37","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-24",,"0.00","0.0","43","56","35","34","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-25",,"0.00","0.0","31","43","15","16","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-26",,"0.00","0.0","28","36","15","33","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-27",,"0.00","0.0","41","47","32","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-28",,"0.00","0.0","49","61","41","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-29",,"0.00","0.0","45","61","36","36","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-30",,"0.00","0.0","43","59","34","36","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-10-31",,"0.00","0.0","45","62","35","46","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-01",,"0.00","0.0","47","61","39","39","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-02",,"0.00","0.0","46","63","38","38","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-03",,"0.00","0.0","43","57","36","39","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-04",,"0.00","0.0","45","59","35","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-05",,"0.00","0.0","47","63","37","46","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-06",,"0.00","0.0","33","46","20","21","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-07",,"0.10","1.0","22","29","17","22","0.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-08",,"1.90","16.0","17","23","14","14","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-09",,"0.00","14.0","17","29","5","19","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-10",,"0.00","11.0","26","41","18","20","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-11",,"0.00","10.0","24","40","17","19","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-12",,"0.00","9.0","27","44","16","30","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-13",,"0.60","10.0","30","32","28","28","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-14",,"0.00","10.0","28","38","18","33","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-15",,"0.00","9.0","37","47","29","33","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-16",,"0.00","8.0","44","59","32","48","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-17",,"0.30","8.0","42","48","31","31","2.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-18",,"2.20","20.0","30","33","28","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-19",,"0.00","19.0","24","36","18","19","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-20",,"0.00","18.0","27","40","19","27","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-21",,"0.00","17.0","30","47","21","30","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-22",,"0.00","17.0","34","46","26","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-23",,"0.00","17.0","29","39","22","23","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-24",,"0.00","16.0","33","51","22","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-25",,"0.00","16.0","30","40","20","20","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-26",,"0.00","16.0","22","31","17","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-27",,"0.00","16.0","34","44","29","29","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-28",,"0.00","16.0","33","50","26","27","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-29",,"0.00","16.0","33","49","26","27","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-11-30",,"0.00","15.0","33","47","26","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-01",,"0.00","15.0","35","53","27","33","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-02",,"0.00","15.0","40","55","30","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-03",,"0.00","15.0","34","50","29","29","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-04",,"0.00","15.0","33","50","28","29","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-05",,"0.00","14.0","36","48","29","32","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-06",,"0.00","15.0","33","45","25","25","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-07",,"0.00","13.0","30","39","22","37","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-08",,"0.00","14.0","42","55","32","33","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-09",,"0.00","13.0","35","49","28","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-10",,"0.00","14.0","30","43","22","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-11",,"0.00","13.0","29","37","24","30","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-12",,"0.10","14.0","29","39","22","30","4.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-13",,"1.20","25.0","30","35","22","22","5.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-14",,"0.00","24.0","21","32","13","14","5.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-15",,"0.10","23.0","29","38","14","24","5.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-16",,"0.10","22.0","31","42","21","36","5.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-17",,"0.80","29.0","26","36","14","14","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-18",,"0.00","28.0","30","44","13","26","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-19",,"0.00","27.0","32","49","24","28","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-20",,"0.00","26.0","34","52","27","29","6.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-21",,"0.00","25.0","36","50","28","33","6.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-22",,"0.00","25.0","29","43","20","24","6.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-23",,"0.00","24.0","31","43","21","28","6.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-24",,"0.00","24.0","31","45","23","23","6.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-25",,"0.20","24.0","33","40","23","30","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-26",,"0.30","25.0","23","30","14","18","6.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-27",,"0.00","24.0","24","32","18","21","6.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-28",,"0.20","26.0","21","31","19","20","7.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-29",,"0.00","25.0","24","37","18","23","7.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-30",,"0.10","25.0","29","41","20","27","7.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-12-31",,"0.20","27.0","26","31","18","30","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-01",,"0.00","27.0","35","46","26","30","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-02",,"0.00","26.0","31","35","27","29","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-03",,"0.00","26.0","31","40","27","31","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-04",,"0.40","26.0","30","35","21","21","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-05",,"0.00","26.0","27","44","17","26","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-06",,"0.00","26.0","31","42","22","22","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-07",,"0.00","26.0","28","44","20","28","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-08",,"0.00","26.0","28","35","19","19","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-09",,"0.00","26.0","29","46","18","31","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-10",,"0.00","26.0","31","41","25","27","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-11",,"0.00","26.0","33","49","27","32","7.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-12",,"0.00","25.0","37","42","32","38","7.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-13",,"0.00","25.0","37","46","30","30","7.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-14",,"0.00","24.0","39","52","30","36","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-15",,"0.00","24.0","41","57","33","33","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-16",,"0.00","24.0","37","53","31","38","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-17",,"0.00","23.0","41","54","33","33","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-18",,"0.00","23.0","30","42","17","17","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-19",,"0.00","23.0","19","26","14","25","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-20",,"0.00","23.0","29","44","22","24","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-21",,"0.00","23.0","31","45","21","29","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-22",,"0.00","23.0","25","30","19","19","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-23",,"0.20","27.0","21","25","18","20","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-24",,"0.10","26.0","18","29","11","19","7.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-25",,"0.60","34.0","16","20","11","14","8.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-26",,"0.30","33.0","15","26","-1","26","8.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-27",,"1.50","43.0","24","27","21","27","10.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-28",,"1.30","50.0","25","27","22","22","11.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-29",,"0.10","49.0","21","28","13","18","11.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-30",,"0.00","47.0","24","38","14","27","11.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-01-31",,"0.10","45.0","34","44","24","36","11.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-01",,"0.00","43.0","36","44","31","33","11.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-02",,"0.30","45.0","31","35","25","26","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-03",,"0.00","44.0","21","26","13","14","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-04",,"0.00","43.0","31","47","13","36","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-05",,"0.00","42.0","36","48","27","31","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-06",,"0.00","41.0","35","53","25","29","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-07",,"0.00","41.0","32","48","24","26","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-08",,"0.00","40.0","33","45","24","29","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-09",,"0.10","39.0","31","37","28","31","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-10",,"0.00","39.0","33","42","26","26","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-11",,"0.80","45.0","31","42","25","29","12.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-12",,"0.40","47.0","27","39","17","26","13.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-13",,"0.50","49.0","25","30","21","21","13.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-14",,"0.10","49.0","25","33","15","30","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-15",,"0.00","48.0","30","34","24","24","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-16",,"0.00","47.0","24","35","15","20","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-17",,"0.00","46.0","18","27","9","18","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-18",,"0.00","46.0","29","41","17","29","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-19",,"0.00","45.0","31","38","23","23","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-20",,"0.40","49.0","20","33","11","12","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-21",,"0.00","47.0","27","43","11","31","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-22",,"0.00","45.0","37","52","29","30","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-23",,"0.00","44.0","33","45","19","19","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-24",,"0.00","44.0","23","40","13","18","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-25",,"0.00","44.0","31","46","17","23","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-26",,"0.00","43.0","27","40","17","17","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-27",,"0.00","43.0","21","31","12","19","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-02-28",,"0.00","43.0","28","44","19","26","13.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-01",,"0.00","43.0","32","45","21","27","13.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-02",,"0.00","42.0","32","46","23","32","13.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-03",,"0.00","42.0","30","40","21","21","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-04",,"0.00","42.0","30","45","19","30","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-05",,"0.00","40.0","38","51","27","32","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-06",,"0.30","41.0","29","38","23","26","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-07",,"0.00","41.0","32","47","22","28","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-08",,"0.00","41.0","25","33","18","18","13.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-09",,"0.10","41.0","20","30","10","21","13.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-10",,"0.40","46.0","18","26","6","6","14.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-11",,"0.50","49.0","18","30","4","21","14.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-12",,"0.00","49.0","21","35","14","14","14.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-13",,"0.00","47.0","26","44","12","23","14.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-14",,"0.20","46.0","31","46","22","27","15.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-15",,"0.20","50.0","19","27","13","23","15.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-16",,"0.00","48.0","27","41","16","21","15.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-17",,"0.00","46.0","32","46","20","31","15.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-18",,"0.30","48.0","34","44","28","32","15.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-19",,"0.40","49.0","31","37","25","25","15.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-20",,"0.00","49.0","22","33","15","19","15.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-21",,"0.00","49.0","24","41","17","20","15.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-22",,"0.10","50.0","27","32","19","25","15.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-23",,"0.20","51.0","20","26","16","20","16.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-24",,"0.00","50.0","30","43","19","28","16.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-25",,"0.00","50.0","27","36","21","21","16.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-26",,"0.00","49.0","28","41","19","32","16.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-27",,"0.00","47.0","37","53","23","31","16.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-28",,"0.00","46.0","38","53","26","37","15.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-29",,"0.00","44.0","37","50","24","24","15.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-30",,"0.00","43.0","31","42","19","28","15.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-31",,"0.00","41.0","38","54","26","32","14.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-01",,"0.00","40.0","41","55","29","39","14.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-02",,"0.00","39.0","42","56","28","37","14.0",
